route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2,20AU03-CPBlock-Weekday-11,20440196,Northbound,,0,1874996,20003,1,1
2,20AU03-CPBlock-Weekday-11,20440197,Southbound,,1,1875035,20001,1,1
17,20AU03-CPBlock-Weekday-11,20440198,Northbound,,0,1874996,170028,1,1
17,20AU03-CPBlock-Weekday-11,20440199,Southbound,,1,1874996,170027,1,1
2,20AU03-CPBlock-Weekday-11,20440200,Southbound,,1,1874997,20001,1,1
2,20AU03-CPBlock-Weekday-11,20440201,Northbound,,0,1875035,20002,1,1
17,20AU03-CPBlock-Weekday-11,20440202,Southbound,,1,1875035,170027,1,1
17,20AU03-CPBlock-Weekday-11,20440203,Southbound,,1,1874725,170027,1,1
17,20AU03-CPBlock-Weekday-11,20440204,Northbound,,0,1874720,170028,1,1
17,20AU03-CPBlock-Weekday-11,20440205,Southbound,,1,1874720,170027,1,1
2,20AU03-CPBlock-Weekday-11,20440206,Northbound,,0,1874997,20002,1,1
2,20AU03-CPBlock-Weekday-11,20440207,Northbound,,0,1874998,20002,1,1
2,20AU03-CPBlock-Weekday-11,20440208,Southbound,,1,1874996,20001,1,1
2,20AU03-CPBlock-Weekday-11,20440209,Southbound,,1,1874997,20001,1,1
2,20AU03-CPBlock-Weekday-11,20440210,Southbound,,1,1874998,20001,1,1
28,20AU03-CPBlock-Weekday-11,20440211,Northbound,,0,1874996,280077,1,1
2,20AU03-CPBlock-Weekday-11,20440212,Southbound,,1,1875055,20001,1,1
49,20AU03-CPBlock-Weekday-11,20440213,Westbound,,1,1875011,490050,1,1
110,20AU03-CPBlock-Weekday-11,20440214,Southbound,,1,1875030,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440215,Southbound,,1,1875032,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440216,Northbound,,0,1875030,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440217,Southbound,,1,1875030,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440218,Northbound,,0,1875030,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440219,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440220,Northbound,,0,1875031,1100101,1,1
110,20AU03-CPBlock-Weekday-11,20440221,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440222,Southbound,,1,1875030,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440223,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440224,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440225,Northbound,,0,1875033,1100101,1,1
110,20AU03-CPBlock-Weekday-11,20440226,Northbound,,0,1875030,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440227,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440228,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440229,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440230,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440231,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440232,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440233,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440234,Southbound,,1,1875030,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440235,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440236,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440237,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440238,Southbound,,1,1875032,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440239,Southbound,,1,1875033,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440240,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440241,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440242,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440243,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440244,Northbound,,0,1875033,1100101,1,1
110,20AU03-CPBlock-Weekday-11,20440245,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440246,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440247,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440248,Northbound,,0,1875032,1100101,1,1
110,20AU03-CPBlock-Weekday-11,20440249,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440250,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440251,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440252,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440253,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440254,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440255,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440256,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440257,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440258,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440259,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440260,Southbound,,1,1875032,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440261,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440262,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440263,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440264,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440265,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440266,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440267,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440268,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440269,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440270,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440271,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440272,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440273,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440274,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440275,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440276,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440277,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440278,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440279,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440280,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440281,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440282,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440283,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440284,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440285,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440286,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440287,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440288,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440289,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440290,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440291,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440292,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440293,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440294,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440295,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440296,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440297,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440298,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440299,Northbound,,0,1875033,1100101,1,1
110,20AU03-CPBlock-Weekday-11,20440300,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440301,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440302,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440303,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440304,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440305,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440306,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440307,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440308,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440309,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440310,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440311,Southbound,,1,1875034,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440312,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440313,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440314,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440315,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440316,Southbound,,1,1875024,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440317,Northbound,,0,1875024,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440318,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440319,Northbound,,0,1875024,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440320,Southbound,,1,1875024,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440321,Northbound,,0,1875034,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440322,Northbound,,0,1875024,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440323,Southbound,,1,1875024,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440324,Northbound,,0,1875032,1100101,1,1
110,20AU03-CPBlock-Weekday-11,20440325,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440326,Northbound,,0,1875024,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440327,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440328,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440329,Southbound,,1,1875033,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440330,Southbound,,1,1875033,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440331,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440332,Southbound,,1,1875024,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440333,Northbound,,0,1875012,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440334,Northbound,,0,1875031,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440335,Southbound,,1,1875032,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440336,Southbound,,1,1875012,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440337,Northbound,,0,1875033,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440338,Northbound,,0,1875024,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440339,Southbound,,1,1875031,1100096,1,1
110,20AU03-CPBlock-Weekday-11,20440340,Northbound,,0,1875032,1100095,1,1
110,20AU03-CPBlock-Weekday-11,20440341,Southbound,,1,1875033,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440342,Southbound,,1,1875024,1100100,1,1
110,20AU03-CPBlock-Weekday-11,20440343,Northbound,,0,1875012,1100095,1,1
108,20AU03-CPBlock-Weekday-11,20440344,Southbound,,1,1874917,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440345,Southbound,,1,1874868,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440346,Southbound,,1,1874905,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440347,Southbound,,1,1874809,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440348,Southbound,,1,1875003,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440349,Southbound,,1,1874821,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440350,Southbound,,1,1874848,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440351,Southbound,,1,1874746,1080013,1,1
108,20AU03-CPBlock-Weekday-11,20440352,Southbound,,1,1874757,1080013,1,1
49,20AU03-CPBlock-Weekday-11,20440353,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440354,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440355,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440356,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440357,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440358,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440359,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440360,Eastbound,,0,1875011,490044,1,1
49,20AU03-CPBlock-Weekday-11,20440361,Eastbound,,0,1875011,490044,1,1
49,20AU03-CPBlock-Weekday-11,20440362,Eastbound,,0,1874812,490044,1,1
49,20AU03-CPBlock-Weekday-11,20440363,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440364,Eastbound,,0,1874812,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440365,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440366,Eastbound,,0,1874812,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440367,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440368,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440369,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440370,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440371,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440372,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440373,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440374,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440375,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440376,Eastbound,,0,1874709,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440377,Eastbound,,0,1875011,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440378,Eastbound,,0,1874709,490045,1,1
49,20AU03-CPBlock-Weekday-11,20440379,Eastbound,,0,1874709,490044,1,1
49,20AU03-CPBlock-Weekday-11,20440380,Eastbound,,0,1874709,490044,1,1
49,20AU03-CPBlock-Weekday-11,20440381,Eastbound,,0,1874709,490044,1,1
49,20AU03-CPBlock-Weekday-11,20440382,Eastbound,,0,1874709,490045,1,1
90,20AU03-CPBlock-Weekday-11,20440383,Eastbound,,0,1874696,900032,1,1
70,20AU03-CPBlock-Weekday-11,20440384,Westbound,,1,1874848,700041,1,1
49,20AU03-CPBlock-Weekday-11,20440385,Westbound,,1,1874709,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440386,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440387,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440388,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440389,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440390,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440391,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440392,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440393,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440394,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440395,Westbound,,1,1874812,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440396,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440397,Westbound,,1,1874812,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440398,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440399,Westbound,,1,1874812,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440400,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440401,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440402,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440403,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440404,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440405,Westbound,,1,1875011,490048,1,1
49,20AU03-CPBlock-Weekday-11,20440406,Westbound,,1,1875011,490048,1,1
70,20AU03-CPBlock-Weekday-11,20440407,Eastbound,,0,1874718,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440408,Eastbound,,0,1874809,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440409,Eastbound,,0,1874821,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440410,Eastbound,,0,1874865,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440411,Eastbound,,0,1874848,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440412,Eastbound,,0,1874908,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440413,Eastbound,,0,1874903,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440414,Eastbound,,0,1874739,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440415,Eastbound,,0,1874723,700046,1,1
70,20AU03-CPBlock-Weekday-11,20440416,Eastbound,,0,1874996,700046,1,1
90,20AU03-CPBlock-Weekday-11,20440417,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440418,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440419,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440420,Eastbound,,0,1874695,900032,1,1
90,20AU03-CPBlock-Weekday-11,20440421,Westbound,,1,1874696,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440422,Eastbound,,0,1874696,900032,1,1
90,20AU03-CPBlock-Weekday-11,20440423,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440424,Eastbound,,0,1874695,900032,1,1
90,20AU03-CPBlock-Weekday-11,20440425,Westbound,,1,1874696,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440426,Eastbound,,0,1874696,900032,1,1
90,20AU03-CPBlock-Weekday-11,20440427,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440428,Westbound,,1,1874696,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440429,Eastbound,,0,1874695,900032,1,1
90,20AU03-CPBlock-Weekday-11,20440430,Eastbound,,0,1874696,900032,1,1
90,20AU03-CPBlock-Weekday-11,20440431,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440432,Westbound,,1,1874696,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440433,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440434,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440435,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440436,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440437,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440438,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440439,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440440,Westbound,,1,1874695,900036,1,1
108,20AU03-CPBlock-Weekday-11,20440441,Northbound,,0,1874943,1080012,1,1
90,20AU03-CPBlock-Weekday-11,20440442,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440443,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440444,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440445,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440446,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440447,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440448,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440449,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440450,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440451,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440452,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440453,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440454,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440455,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440456,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440457,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440458,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440459,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440460,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440461,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440462,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440463,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440464,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440465,Eastbound,,0,1874695,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440466,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440467,Eastbound,,0,1875041,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440468,Eastbound,,0,1874695,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440469,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440470,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440471,Eastbound,,0,1875041,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440472,Eastbound,,0,1875041,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440473,Eastbound,,0,1874695,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440474,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440475,Eastbound,,0,1874695,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440476,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440477,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440478,Eastbound,,0,1874695,900035,1,1
90,20AU03-CPBlock-Weekday-11,20440479,Westbound,,1,1875041,900036,1,1
108,20AU03-CPBlock-Weekday-11,20440480,Northbound,,0,1874706,1080012,1,1
90,20AU03-CPBlock-Weekday-11,20440481,Westbound,,1,1874695,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440482,Eastbound,,0,1875041,900034,1,1
70,20AU03-CPBlock-Weekday-11,20440483,Westbound,,1,1874931,700041,1,1
90,20AU03-CPBlock-Weekday-11,20440484,Westbound,,1,1875041,900036,1,1
108,20AU03-CPBlock-Weekday-11,20440485,Northbound,,0,1874789,1080012,1,1
90,20AU03-CPBlock-Weekday-11,20440486,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440487,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440488,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440489,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440490,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440491,Westbound,,1,1875041,900036,1,1
90,20AU03-CPBlock-Weekday-11,20440492,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440493,Westbound,,1,1875041,900036,1,1
108,20AU03-CPBlock-Weekday-11,20440494,Northbound,,0,1874748,1080012,1,1
90,20AU03-CPBlock-Weekday-11,20440495,Eastbound,,0,1875041,900034,1,1
90,20AU03-CPBlock-Weekday-11,20440496,Westbound,,1,1875041,900036,1,1
70,20AU03-CPBlock-Weekday-11,20440497,Westbound,,1,1874838,700041,1,1
108,20AU03-CPBlock-Weekday-11,20440498,Northbound,,0,1874755,1080012,1,1
70,20AU03-CPBlock-Weekday-11,20440499,Westbound,,1,1874707,700041,1,1
108,20AU03-CPBlock-Weekday-11,20440500,Northbound,,0,1874842,1080012,1,1
71,20AU03-CPBlock-Weekday-11,20440501,Westbound,,1,1874747,710030,1,1
70,20AU03-CPBlock-Weekday-11,20440502,Westbound,,1,1874921,700041,1,1
108,20AU03-CPBlock-Weekday-11,20440503,Northbound,,0,1874790,1080012,1,1
70,20AU03-CPBlock-Weekday-11,20440504,Westbound,,1,1874846,700041,1,1
108,20AU03-CPBlock-Weekday-11,20440505,Northbound,,0,1874788,1080012,1,1
70,20AU03-CPBlock-Weekday-11,20440506,Westbound,,1,1874932,700041,1,1
108,20AU03-CPBlock-Weekday-11,20440507,Northbound,,0,1874745,1080012,1,1
70,20AU03-CPBlock-Weekday-11,20440508,Westbound,,1,1874931,700041,1,1
71,20AU03-CPBlock-Weekday-11,20440509,Westbound,,1,1874794,710030,1,1
108,20AU03-CPBlock-Weekday-11,20440510,Northbound,,0,1874878,1080012,1,1
70,20AU03-CPBlock-Weekday-11,20440511,Westbound,,1,1874793,700041,1,1
108,20AU03-CPBlock-Weekday-11,20440512,Northbound,,0,1874706,1080012,1,1
70,20AU03-CPBlock-Weekday-11,20440513,Westbound,,1,1874708,700041,1,1
